CustomerID,Recency,Frequency,MonetaryValue,Recency_log,Frequency_log,Monetary_log,Cluster,Cluster_Name
13529,4,1,181.1,1.6094379124341005,0.6931471805599453,5.2045559867335625,3,Emerging Loyal
13531,4,2,483.8,1.6094379124341005,1.0986122886681098,6.1837364347551045,3,Emerging Loyal
13533,67,2,144.94,4.219507705176107,1.0986122886681098,4.983195578337474,0,Inactive
13534,10,15,2348.0,2.3978952727983707,2.772588722239781,7.761744984658913,1,High-Value Loyal
13538,74,2,504.3,4.31748811353631,1.0986122886681098,6.225152312297863,2,Occasional Shoppers
13539,40,2,315.65,3.713572066704308,1.0986122886681098,5.757797062962439,2,Occasional Shoppers
13544,40,1,113.01,3.713572066704308,0.6931471805599453,4.736286163845628,0,Inactive
13548,43,1,281.01,3.784189633918261,0.6931471805599453,5.641942531302295,0,Inactive
13549,1,2,407.2000000000001,0.6931471805599453,1.0986122886681098,6.011757250375744,3,Emerging Loyal
13551,118,1,91.8,4.77912349311153,0.6931471805599453,4.530446639792155,0,Inactive
13552,4,5,1861.29,1.6094379124341005,1.791759469228055,7.529562192218914,1,High-Value Loyal
13555,1,2,1590.05,0.6931471805599453,1.0986122886681098,7.372149454619588,3,Emerging Loyal
13557,80,1,240.68,4.394449154672439,0.6931471805599453,5.487614537078416,0,Inactive
13561,15,1,141.86,2.772588722239781,0.6931471805599453,4.961865129726826,3,Emerging Loyal
13562,45,1,603.27,3.828641396489095,0.6931471805599453,6.404021117918749,2,Occasional Shoppers
13564,153,2,1174.03,5.0369526024136295,1.0986122886681098,7.069048958167219,2,Occasional Shoppers
13565,134,1,110.18,4.90527477843843,0.6931471805599453,4.711150509525323,0,Inactive
13569,167,1,109.82,5.123963979403259,0.6931471805599453,4.707907263439203,0,Inactive
13570,43,1,239.49,3.784189633918261,0.6931471805599453,5.482678508639762,0,Inactive
13571,26,2,272.01,3.295836866004329,1.0986122886681098,5.609508424550726,3,Emerging Loyal
13572,5,1,1384.25,1.791759469228055,0.6931471805599453,7.233635907747459,3,Emerging Loyal
13573,52,1,31.770000000000003,3.970291913552122,0.6931471805599453,3.489513462710723,0,Inactive
13576,18,7,2746.4,2.9444389791664403,2.079441541679836,7.918410288891104,1,High-Value Loyal
13577,41,1,356.75,3.737669618283368,0.6931471805599453,5.87983441843656,0,Inactive
13579,168,1,164.7,5.1298987149230735,0.6931471805599453,5.1101789244325175,0,Inactive
13581,108,1,118.0,4.691347882229144,0.6931471805599453,4.77912349311153,0,Inactive
13584,106,1,142.4,4.672828834461906,0.6931471805599453,4.96563792816552,0,Inactive
13588,54,1,113.3,4.007333185232471,0.6931471805599453,4.738826570800765,0,Inactive
13590,38,2,610.48,3.6635616461296463,1.0986122886681098,6.415882248132833,2,Occasional Shoppers
13591,4,2,776.23,1.6094379124341005,1.0986122886681098,6.655736316861254,3,Emerging Loyal
13592,5,3,205.51,1.791759469228055,1.3862943611198906,5.3303488373787005,3,Emerging Loyal
13593,63,3,997.75,4.158883083359672,1.3862943611198906,6.906504497080484,2,Occasional Shoppers
13599,41,6,1634.36,3.737669618283368,1.9459101490553128,7.399618242580766,1,High-Value Loyal
13600,111,1,219.52,4.718498871295094,0.6931471805599453,5.395988393721483,0,Inactive
13601,10,1,373.2,2.3978952727983707,0.6931471805599453,5.92479041383999,3,Emerging Loyal
13606,43,2,246.63,3.784189633918261,1.0986122886681098,5.511935696637175,0,Inactive
13610,43,2,342.67,3.784189633918261,1.0986122886681098,5.83968189462286,2,Occasional Shoppers
13611,159,1,303.15000000000003,5.075173815233827,0.6931471805599453,5.717521000766714,0,Inactive
13614,130,1,205.75,4.875197323201151,0.6931471805599453,5.3315103339038,0,Inactive
13615,118,1,417.69,4.77912349311153,0.6931471805599453,6.037130789291114,0,Inactive
13623,9,4,539.17,2.302585092994046,1.6094379124341005,6.291883904829349,3,Emerging Loyal
13626,52,1,257.23,3.970291913552122,0.6931471805599453,5.5538506606638975,0,Inactive
13627,4,2,605.92,1.6094379124341005,1.0986122886681098,6.40839698665704,3,Emerging Loyal
13629,10,4,2888.0,2.3978952727983707,1.6094379124341005,7.968665700466235,1,High-Value Loyal
13630,44,2,730.9200000000001,3.80666248977032,1.0986122886681098,6.59567121837128,2,Occasional Shoppers
13631,1,4,1330.0,0.6931471805599453,1.6094379124341005,7.193685818395112,1,High-Value Loyal
13632,33,2,610.69,3.5263605246161616,1.0986122886681098,6.416225618231942,2,Occasional Shoppers
13634,41,2,597.61,3.737669618283368,1.0986122886681098,6.394610300925569,2,Occasional Shoppers
13636,52,3,541.45,3.970291913552122,1.3862943611198906,6.29609591526846,2,Occasional Shoppers
13637,26,1,416.4,3.295836866004329,0.6931471805599453,6.0340449946431,3,Emerging Loyal
13642,15,1,312.28,2.772588722239781,0.6931471805599453,5.7470973593421455,3,Emerging Loyal
13647,34,1,424.64,3.555348061489413,0.6931471805599453,6.05359391857353,0,Inactive
13649,56,2,346.6,4.04305126783455,1.0986122886681098,5.851052393391237,2,Occasional Shoppers
13650,7,2,745.5200000000001,2.079441541679836,1.0986122886681098,6.615422408314929,3,Emerging Loyal
13652,56,2,638.24,4.04305126783455,1.0986122886681098,6.4602799707169085,2,Occasional Shoppers
13654,1,3,1172.84,0.6931471805599453,1.3862943611198906,7.068035704899211,3,Emerging Loyal
13655,41,1,383.65,3.737669618283368,0.6931471805599453,5.952333829904943,0,Inactive
13656,136,1,162.70000000000002,4.919980925828125,0.6931471805599453,5.098035484377089,0,Inactive
13657,1,1,152.34,0.6931471805599453,0.6931471805599453,5.032657678130748,3,Emerging Loyal
13658,3,1,933.3,1.3862943611198906,0.6931471805599453,6.83979758579891,3,Emerging Loyal
13659,5,2,1563.0,1.791759469228055,1.0986122886681098,7.355001921105257,3,Emerging Loyal
13662,12,2,516.44,2.5649493574615367,1.0986122886681098,6.248893576388742,3,Emerging Loyal
13666,87,2,64.05,4.477336814478207,1.0986122886681098,4.1751562049585145,0,Inactive
13668,1,11,3682.17,0.6931471805599453,2.4849066497880004,8.211529073403167,1,High-Value Loyal
13672,101,2,186.39,4.624972813284271,1.0986122886681098,5.233192006587575,0,Inactive
13675,84,1,308.44,4.442651256490317,0.6931471805599453,5.734764212264929,0,Inactive
13680,137,2,2391.59,4.927253685157205,1.0986122886681098,7.780131740174446,2,Occasional Shoppers
13684,85,1,65.13,4.454347296253507,0.6931471805599453,4.191622501686571,0,Inactive
13692,13,2,871.58,2.6390573296152584,1.0986122886681098,6.771454340417674,3,Emerging Loyal
13694,13,23,25683.16,2.6390573296152584,3.1780538303479458,10.153629738453796,1,High-Value Loyal
13695,12,4,285.48,2.5649493574615367,1.6094379124341005,5.657668725690177,3,Emerging Loyal
13700,40,5,927.17,3.713572066704308,1.791759469228055,6.833214905664197,2,Occasional Shoppers
13703,118,1,99.5,4.77912349311153,0.6931471805599453,4.61015772749913,0,Inactive
13705,173,1,318.14,5.159055299214529,0.6931471805599453,5.765629877982281,0,Inactive
13706,102,1,330.79,4.634728988229636,0.6931471805599453,5.8045022386644325,0,Inactive
13707,66,2,806.41,4.204692619390966,1.0986122886681098,6.693831593776871,2,Occasional Shoppers
13708,71,1,285.33,4.276666119016055,0.6931471805599453,5.657144991804844,0,Inactive
13709,114,1,454.3,4.74493212836325,0.6931471805599453,6.120956542340736,0,Inactive
13711,18,2,252.06,2.9444389791664403,1.0986122886681098,5.5336266147611175,3,Emerging Loyal
13712,46,1,228.84,3.8501476017100575,0.6931471805599453,5.437383414671034,0,Inactive
13715,80,5,1077.39,4.394449154672439,1.791759469228055,6.983224467118015,2,Occasional Shoppers
13716,69,1,138.28,4.248495242049359,0.6931471805599453,4.936486295459933,0,Inactive
13717,40,2,570.59,3.713572066704308,1.0986122886681098,6.348421951151103,2,Occasional Shoppers
13718,46,2,306.55,3.8501476017100575,1.0986122886681098,5.728637675654378,0,Inactive
13719,5,2,338.74,1.791759469228055,1.0986122886681098,5.828180619191165,3,Emerging Loyal
13720,37,2,432.1,3.6375861597263857,1.0986122886681098,6.070968648220581,2,Occasional Shoppers
13722,82,1,1463.47,4.418840607796598,0.6931471805599453,7.2892486812508706,2,Occasional Shoppers
13723,16,1,199.85,2.833213344056216,0.6931471805599453,5.302558360805292,3,Emerging Loyal
13725,24,6,1751.6,3.218875824868201,1.9459101490553128,7.46885567862175,1,High-Value Loyal
13728,54,2,341.58,4.007333185232471,1.0986122886681098,5.836505207069838,2,Occasional Shoppers
13731,18,2,610.59,2.9444389791664403,1.0986122886681098,6.416062123365316,3,Emerging Loyal
13735,34,1,935.15,3.555348061489413,0.6931471805599453,6.841775720048162,2,Occasional Shoppers
13736,60,1,357.53,4.110873864173311,0.6931471805599453,5.882012338546899,0,Inactive
13740,40,1,350.75,3.713572066704308,0.6931471805599453,5.862920695994498,0,Inactive
13741,17,1,162.96,2.8903717578961645,0.6931471805599453,5.099622495636137,3,Emerging Loyal
13742,13,5,1626.33,2.6390573296152584,1.791759469228055,7.394695913941854,1,High-Value Loyal
13743,16,2,353.16,2.833213344056216,1.0986122886681098,5.869748788423886,3,Emerging Loyal
13744,92,1,817.32,4.532599493153256,0.6931471805599453,6.707253458148752,2,Occasional Shoppers
13747,173,1,79.6,5.159055299214529,0.6931471805599453,4.389498649512583,0,Inactive
13748,31,3,580.85,3.4657359027997265,1.3862943611198906,6.366212682554086,2,Occasional Shoppers
13750,96,2,688.8,4.574710978503383,1.0986122886681098,6.536401700502741,2,Occasional Shoppers
13751,87,1,296.25,4.477336814478207,0.6931471805599453,5.694573535570891,0,Inactive
13752,7,3,724.67,2.079441541679836,1.3862943611198906,6.58709536603315,3,Emerging Loyal
13753,87,1,741.26,4.477336814478207,0.6931471805599453,6.609699586102796,2,Occasional Shoppers
13754,116,1,156.0,4.762173934797756,0.6931471805599453,5.056245805348308,0,Inactive
13756,5,4,1403.61,1.791759469228055,1.6094379124341005,7.2475149631641935,1,High-Value Loyal
13758,52,4,1458.15,3.970291913552122,1.6094379124341005,7.285609353382119,2,Occasional Shoppers
13760,56,1,135.09,4.04305126783455,0.6931471805599453,4.913316431572226,0,Inactive
13762,18,1,306.72,2.9444389791664403,0.6931471805599453,5.729190278590734,3,Emerging Loyal
13764,136,1,499.89,4.919980925828125,0.6931471805599453,6.216386516099603,0,Inactive
13767,3,22,7241.29,1.3862943611198906,3.1354942159291497,8.887692733710528,1,High-Value Loyal
13769,7,5,1448.01,2.079441541679836,1.791759469228055,7.278635843608118,1,High-Value Loyal
13771,46,1,871.6,3.8501476017100575,0.6931471805599453,6.771477260689509,2,Occasional Shoppers
13772,39,1,228.42,3.688879454113936,0.6931471805599453,5.435554384853122,0,Inactive
13777,7,19,9916.65,2.079441541679836,2.995732273553991,9.202071277053538,1,High-Value Loyal
13781,50,1,127.84,3.9318256327243257,0.6931471805599453,4.858571324462998,0,Inactive
13782,33,2,361.3,3.5263605246161616,1.0986122886681098,5.892472597901032,2,Occasional Shoppers
13784,18,5,772.47,2.9444389791664403,1.791759469228055,6.650886884516306,1,High-Value Loyal
13786,167,1,230.4,5.123963979403259,0.6931471805599453,5.444147814759576,0,Inactive
13787,163,1,106.4,5.099866427824199,0.6931471805599453,4.676560182074764,0,Inactive
13792,87,1,74.60000000000001,4.477336814478207,0.6931471805599453,4.325456283185488,0,Inactive
13798,4,29,20780.44,1.6094379124341005,3.4011973816621555,9.941815559653612,1,High-Value Loyal
13799,94,1,341.7,4.553876891600541,0.6931471805599453,5.836855428880563,0,Inactive
13800,109,1,558.32,4.700480365792417,0.6931471805599453,6.32672176017265,0,Inactive
13802,54,2,3131.06,4.007333185232471,1.0986122886681098,8.049446214015322,2,Occasional Shoppers
13803,55,1,277.07,4.02535169073515,0.6931471805599453,5.627872880555851,0,Inactive
13804,89,1,723.63,4.499809670330265,0.6931471805599453,6.585661179756843,2,Occasional Shoppers
13807,166,1,112.6,5.117993812416755,0.6931471805599453,4.732683506287051,0,Inactive
13809,105,1,155.05,4.663439094112067,0.6931471805599453,5.0501764687167885,0,Inactive
13811,35,2,481.5,3.58351893845611,1.0986122886681098,6.178980920779041,2,Occasional Shoppers
13815,118,1,1012.01,4.77912349311153,0.6931471805599453,6.920681375868271,2,Occasional Shoppers
13817,151,1,128.7,5.0238805208462765,0.6931471805599453,4.865224091322398,0,Inactive
13819,101,3,1140.35,4.624972813284271,1.3862943611198906,7.039967051290641,2,Occasional Shoppers
13821,61,1,270.15,4.127134385045092,0.6931471805599453,5.602672173287069,0,Inactive
13824,3,3,1232.98,1.3862943611198906,1.3862943611198906,7.117999996878561,3,Emerging Loyal
13831,18,2,719.3,2.9444389791664403,1.0986122886681098,6.579667791895317,3,Emerging Loyal
13835,14,1,328.45,2.70805020110221,0.6931471805599453,5.797424597359829,3,Emerging Loyal
13837,11,2,266.59000000000003,2.4849066497880004,1.0986122886681098,5.589455958348054,3,Emerging Loyal
13838,169,1,230.66,5.135798437050262,0.6931471805599453,5.4452707795042,0,Inactive
13841,52,1,85.0,3.970291913552122,0.6931471805599453,4.454347296253507,0,Inactive
13842,27,5,1527.33,3.332204510175204,1.791759469228055,7.331930914994995,1,High-Value Loyal
13846,41,2,663.9300000000001,3.737669618283368,1.0986122886681098,6.4996817719574045,2,Occasional Shoppers
13848,97,2,935.0,4.584967478670572,1.0986122886681098,6.841615476477592,2,Occasional Shoppers
13851,87,1,246.32,4.477336814478207,0.6931471805599453,5.510683044690368,0,Inactive
13854,4,14,4445.06,1.6094379124341005,2.70805020110221,8.399773589709735,1,High-Value Loyal
13856,3,1,94.4,1.3862943611198906,0.6931471805599453,4.558078578454241,3,Emerging Loyal
13859,125,1,201.16,4.836281906951478,0.6931471805599453,5.309059463079938,0,Inactive
13862,31,3,852.31,3.4657359027997265,1.3862943611198906,6.749122904681651,2,Occasional Shoppers
13863,47,1,305.78,3.871201010907891,0.6931471805599453,5.726130878319963,0,Inactive
13865,89,1,123.3,4.499809670330265,0.6931471805599453,4.822697998516666,0,Inactive
13867,17,1,138.85,2.8903717578961645,0.6931471805599453,4.940570419647969,3,Emerging Loyal
13869,62,3,1573.16,4.143134726391533,1.3862943611198906,7.36147707565359,2,Occasional Shoppers
13870,87,1,544.03,4.477336814478207,0.6931471805599453,6.300840839019835,0,Inactive
13871,6,5,2395.73,1.9459101490553128,1.791759469228055,7.781860587288931,1,High-Value Loyal
13873,18,2,230.4,2.9444389791664403,1.0986122886681098,5.444147814759576,3,Emerging Loyal
13874,157,1,540.45,5.062595033026967,0.6931471805599453,6.294250726074389,0,Inactive
13875,57,2,683.68,4.060443010546419,1.0986122886681098,6.528951575827463,2,Occasional Shoppers
13880,17,5,1026.63,2.8903717578961645,1.791759469228055,6.935010459048589,1,High-Value Loyal
13881,13,4,3569.46,2.6390573296152584,1.6094379124341005,8.180449718013655,1,High-Value Loyal
13883,18,4,1742.78,2.9444389791664403,1.6094379124341005,7.463810449722759,1,High-Value Loyal
13884,77,3,196.25,4.356708826689592,1.3862943611198906,5.284471959725984,0,Inactive
13887,3,1,349.55,1.3862943611198906,0.6931471805599453,5.859503349652977,3,Emerging Loyal
13888,17,1,229.56,2.8903717578961645,0.6931471805599453,5.440511132251212,3,Emerging Loyal
13890,158,1,190.35,5.068904202220232,0.6931471805599453,5.254104211871711,0,Inactive
13892,46,1,54.52,3.8501476017100575,0.6931471805599453,4.016743316198549,0,Inactive
13893,97,1,821.1,4.584967478670572,0.6931471805599453,6.711862042158088,2,Occasional Shoppers
13894,110,1,160.85,4.709530201312334,0.6931471805599453,5.086669980372253,0,Inactive
13898,125,1,155.93,4.836281906951478,0.6931471805599453,5.055799846050629,0,Inactive
13899,74,1,298.5,4.31748811353631,0.6931471805599453,5.702114417555504,0,Inactive
13900,62,1,357.58000000000004,4.143134726391533,0.6931471805599453,5.882151787167281,0,Inactive
13901,55,2,648.3,4.02535169073515,1.0986122886681098,6.475894859514441,2,Occasional Shoppers
13904,94,1,201.12,4.553876891600541,0.6931471805599453,5.308861580423708,0,Inactive
13908,14,2,831.11,2.70805020110221,1.0986122886681098,6.723964643620495,3,Emerging Loyal
13911,14,5,1373.49,2.70805020110221,1.791759469228055,7.225838032205972,1,High-Value Loyal
13918,52,1,198.2,3.970291913552122,0.6931471805599453,5.294309345150498,0,Inactive
13922,151,1,172.25,5.0238805208462765,0.6931471805599453,5.1547356380700124,0,Inactive
13929,125,1,412.85,4.836281906951478,0.6931471805599453,6.025503589331405,0,Inactive
13931,80,1,378.21,4.394449154672439,0.6931471805599453,5.938090141341167,0,Inactive
13932,94,1,307.4,4.553876891600541,0.6931471805599453,5.731397641689174,0,Inactive
13934,63,1,922.1,4.158883083359672,0.6931471805599453,6.8277375709961055,2,Occasional Shoppers
13939,111,1,184.5,4.718498871295094,0.6931471805599453,5.22305488204749,0,Inactive
13941,97,2,2118.96,4.584967478670572,1.0986122886681098,7.659152499563528,2,Occasional Shoppers
13946,1,2,485.97,0.6931471805599453,1.0986122886681098,6.18820251954242,3,Emerging Loyal
13948,160,1,102.0,5.081404364984463,0.6931471805599453,4.634728988229636,0,Inactive
13950,46,1,179.31,3.8501476017100575,0.6931471805599453,5.194677591788277,0,Inactive
13951,36,2,516.05,3.610917912644224,1.0986122886681098,6.248139581630984,2,Occasional Shoppers
13952,17,2,3251.071,2.8903717578961645,1.0986122886681098,8.087047303147697,2,Occasional Shoppers
13953,10,3,1750.0,2.3978952727983707,1.3862943611198906,7.467942332285852,3,Emerging Loyal
13955,105,1,205.1,4.663439094112067,0.6931471805599453,5.328361487896413,0,Inactive
13956,42,2,290.32,3.7612001156935615,1.0986122886681098,5.6744223193497145,0,Inactive
13959,80,2,337.44,4.394449154672439,1.0986122886681098,5.8243468240563,0,Inactive
13962,45,1,117.6,3.828641396489095,0.6931471805599453,4.775756486563625,0,Inactive
13963,107,4,664.54,4.68213122712422,1.6094379124341005,6.500598741212994,2,Occasional Shoppers
13969,17,6,1503.18,2.8903717578961645,1.9459101490553128,7.316003178199668,1,High-Value Loyal
13971,14,3,974.52,2.70805020110221,1.3862943611198906,6.882970662159506,3,Emerging Loyal
13972,1,1,145.9,0.6931471805599453,0.6931471805599453,4.989752083179832,3,Emerging Loyal
13973,86,1,264.7,4.465908118654584,0.6931471805599453,5.582367852765768,0,Inactive
13975,15,2,954.01,2.772588722239781,1.0986122886681098,6.861721811630096,3,Emerging Loyal
13976,6,1,357.98,1.9459101490553128,0.6931471805599453,5.883266676629996,3,Emerging Loyal
13982,126,2,903.8,4.844187086458591,1.0986122886681098,6.80771392480191,2,Occasional Shoppers
13983,31,6,1545.37,3.4657359027997265,1.9459101490553128,7.3436655278094065,1,High-Value Loyal
13984,49,3,717.23,3.912023005428146,1.3862943611198906,6.576789852013997,2,Occasional Shoppers
13985,14,2,640.8,2.70805020110221,1.0986122886681098,6.464276728675756,3,Emerging Loyal
13988,54,1,631.06,4.007333185232471,0.6931471805599453,6.448984326349514,2,Occasional Shoppers
13989,38,1,896.67,3.6635616461296463,0.6931471805599453,6.799802517467453,2,Occasional Shoppers
13990,12,1,311.3,2.5649493574615367,0.6931471805599453,5.7439642642890325,3,Emerging Loyal
13993,5,4,1492.82,1.791759469228055,1.6094379124341005,7.309091876506521,1,High-Value Loyal
13995,45,1,310.45,3.828641396489095,0.6931471805599453,5.741238811700154,0,Inactive
13999,13,4,1246.82,2.6390573296152584,1.6094379124341005,7.129153307757885,1,High-Value Loyal
14000,10,1,635.66,2.3978952727983707,0.6931471805599453,6.456235761113554,3,Emerging Loyal
14001,32,2,1309.14,3.49650756146648,1.0986122886681098,7.1778892807139885,2,Occasional Shoppers
14004,88,1,900.02,4.48863636973214,0.6931471805599453,6.8035274549202445,2,Occasional Shoppers
14005,15,1,187.16,2.772588722239781,0.6931471805599453,5.237292664710262,3,Emerging Loyal
14006,40,2,662.09,3.713572066704308,1.0986122886681098,6.49691072757946,2,Occasional Shoppers
14009,5,1,380.91,1.791759469228055,0.6931471805599453,5.945184978753801,3,Emerging Loyal
14012,77,1,328.8,4.356708826689592,0.6931471805599453,5.7984864101254985,0,Inactive
14013,75,1,118.5,4.330733340286331,0.6931471805599453,4.783316371371566,0,Inactive
14016,7,3,3364.63,2.079441541679836,1.3862943611198906,8.12137044595182,1,High-Value Loyal
14021,11,2,501.7,2.4849066497880004,1.0986122886681098,6.21999357069853,3,Emerging Loyal
14022,24,1,440.0,3.218875824868201,0.6931471805599453,6.089044875446846,3,Emerging Loyal
14023,49,1,273.14,3.912023005428146,0.6931471805599453,5.613638924803235,0,Inactive
14030,43,5,1435.02,3.784189633918261,1.791759469228055,7.269630677087783,2,Occasional Shoppers
14031,9,10,6804.01,2.302585092994046,2.3978952727983707,8.825414384592202,1,High-Value Loyal
14032,5,5,1535.57,1.791759469228055,1.791759469228055,7.337307938619362,1,High-Value Loyal
14035,67,2,700.58,4.219507705176107,1.0986122886681098,6.553334934380282,2,Occasional Shoppers
14036,84,1,626.65,4.442651256490317,0.6931471805599453,6.441982686264217,0,Inactive
14037,164,1,111.8,5.10594547390058,0.6931471805599453,4.725616339063959,0,Inactive
14038,7,1,716.32,2.079441541679836,0.6931471805599453,6.575522045080223,3,Emerging Loyal
14040,15,5,1438.48,2.772588722239781,1.791759469228055,7.272037216242617,1,High-Value Loyal
14041,66,1,141.41,4.204692619390966,0.6931471805599453,4.958710221231336,0,Inactive
14044,109,1,170.44,4.700480365792417,0.6931471805599453,5.1442333511653215,0,Inactive
14045,137,3,1251.75,4.927253685157205,1.3862943611198906,7.133096413839834,2,Occasional Shoppers
14046,83,1,154.99,4.430816798843313,0.6931471805599453,5.049791902630777,0,Inactive
14047,136,2,296.22,4.919980925828125,1.0986122886681098,5.694472605330423,0,Inactive
14048,104,1,409.93,4.653960350157523,0.6931471805599453,6.018422883689063,0,Inactive
14049,117,1,1028.08,4.770684624465665,0.6931471805599453,6.936420478195902,2,Occasional Shoppers
14051,12,11,5833.4800000000005,2.5649493574615367,2.4849066497880004,8.671540423354436,1,High-Value Loyal
14056,3,9,2886.2,1.3862943611198906,2.302585092994046,7.968042453328579,1,High-Value Loyal
14057,39,7,2327.77,3.688879454113936,2.079441541679836,7.753095510177363,1,High-Value Loyal
14059,66,1,183.6,4.204692619390966,0.6931471805599453,5.218191322068752,0,Inactive
14060,5,10,2957.1,1.791759469228055,2.3978952727983707,7.992302449325413,1,High-Value Loyal
14062,38,6,4834.63,3.6635616461296463,1.9459101490553128,8.483766699295687,1,High-Value Loyal
14064,11,3,842.16,2.4849066497880004,1.3862943611198906,6.737156738331694,3,Emerging Loyal
14066,66,1,152.55,4.204692619390966,0.6931471805599453,5.034026246886832,0,Inactive
14068,119,1,265.85,4.787491742782046,0.6931471805599453,5.586686702779954,0,Inactive
14071,60,2,356.81,4.110873864173311,1.0986122886681098,5.880002119258688,2,Occasional Shoppers
14075,60,1,307.92,4.110873864173311,0.6931471805599453,5.733082343701063,0,Inactive
14077,25,2,199.61,3.258096538021482,1.0986122886681098,5.3013627247339965,3,Emerging Loyal
14078,13,4,583.98,2.6390573296152584,1.6094379124341005,6.371577658613244,3,Emerging Loyal
14081,101,2,921.62,4.624972813284271,1.0986122886681098,6.827217448755657,2,Occasional Shoppers
14082,164,1,182.25,5.10594547390058,0.6931471805599453,5.2108513407667605,0,Inactive
14083,73,4,458.76,4.30406509320417,1.6094379124341005,6.130704614199486,2,Occasional Shoppers
14085,59,9,2473.66,4.0943445622221,2.302585092994046,7.8138582918287804,1,High-Value Loyal
14088,122,1,7544.91,4.812184355372417,0.6931471805599453,8.928760973604469,2,Occasional Shoppers
14090,124,1,76.32000000000001,4.8283137373023015,0.6931471805599453,4.34795265434013,0,Inactive
14092,36,5,1469.81,3.610917912644224,1.791759469228055,7.293568548424945,2,Occasional Shoppers
14099,17,5,1321.46,2.8903717578961645,1.791759469228055,7.187248917528351,1,High-Value Loyal
14101,64,3,3068.63,4.174387269895637,1.3862943611198906,8.029312312145345,2,Occasional Shoppers
14105,38,1,1266.23,3.6635616461296463,0.6931471805599453,7.144588695022355,2,Occasional Shoppers
14107,20,4,1475.08,3.044522437723423,1.6094379124341005,7.297145204233627,1,High-Value Loyal
14110,20,2,1701.52,3.044522437723423,1.0986122886681098,7.439864785384916,2,Occasional Shoppers
14111,41,1,94.2,3.737669618283368,0.6931471805599453,4.55597994179732,0,Inactive
14112,3,3,1152.5,1.3862943611198906,1.3862943611198906,7.050556077613808,3,Emerging Loyal
14113,154,1,433.5,5.043425116919247,0.6931471805599453,6.074195944705447,0,Inactive
14114,73,2,386.53,4.30406509320417,1.0986122886681098,5.959793265151517,2,Occasional Shoppers
14127,56,2,452.23,4.04305126783455,1.0986122886681098,6.116399722902979,2,Occasional Shoppers
14128,55,1,305.54,4.02535169073515,0.6931471805599453,5.725348252570762,0,Inactive
14129,60,1,358.90000000000003,4.110873864173311,0.6931471805599453,5.885826215084985,0,Inactive
14130,118,1,480.91,4.77912349311153,0.6931471805599453,6.177757374624178,0,Inactive
14133,115,1,318.0,4.7535901911063645,0.6931471805599453,5.765191102784844,0,Inactive
14135,20,8,2121.26,3.044522437723423,2.19722457733622,7.660236837587186,1,High-Value Loyal
14142,172,1,311.81,5.153291594497779,0.6931471805599453,5.745595977469612,0,Inactive
14145,17,1,1128.6,2.8903717578961645,0.6931471805599453,7.029618866738978,3,Emerging Loyal
14146,54,2,1903.73,4.007333185232471,1.0986122886681098,7.552095545232367,2,Occasional Shoppers
14147,85,1,182.8,4.454347296253507,0.6931471805599453,5.213848209921586,0,Inactive
14148,33,1,157.2,3.5263605246161616,0.6931471805599453,5.063860055333554,0,Inactive
14149,20,1,446.62,3.044522437723423,0.6931471805599453,6.103944658191983,3,Emerging Loyal
14150,159,1,306.18,5.075173815233827,0.6931471805599453,5.727433894987482,0,Inactive
14152,33,1,314.51,3.5263605246161616,0.6931471805599453,5.754190377200047,0,Inactive
14154,38,2,1345.62,3.6635616461296463,1.0986122886681098,7.205353028221294,2,Occasional Shoppers
14155,66,1,118.75,4.204692619390966,0.6931471805599453,4.785406236291025,0,Inactive
14156,7,18,43892.23,2.079441541679836,2.9444389791664403,10.689515373048035,1,High-Value Loyal
14157,85,1,269.18,4.454347296253507,0.6931471805599453,5.599088403541535,0,Inactive
14159,56,2,645.2,4.04305126783455,1.0986122886681098,6.471109053390398,2,Occasional Shoppers
14161,15,3,1097.62,2.772588722239781,1.3862943611198906,7.001810125730978,3,Emerging Loyal
14162,92,1,177.68,4.532599493153256,0.6931471805599453,5.185596496483918,0,Inactive
14163,38,1,411.87,3.6635616461296463,0.6931471805599453,6.023132773434779,0,Inactive
14165,75,1,120.44,4.330733340286331,0.6931471805599453,4.79942031364732,0,Inactive
14167,62,2,259.0,4.143134726391533,1.0986122886681098,5.560681631015528,0,Inactive
14173,19,1,114.04,2.995732273553991,0.6931471805599453,4.745279893972737,0,Inactive
14175,129,1,322.58,4.867534450455582,0.6931471805599453,5.779446378577191,0,Inactive
14176,97,4,576.9000000000001,4.584967478670572,1.6094379124341005,6.359400843323733,2,Occasional Shoppers
14180,5,15,3284.47,1.791759469228055,2.772588722239781,8.09726499526595,1,High-Value Loyal
14185,131,1,197.65,4.882801922586371,0.6931471805599453,5.291544482260608,0,Inactive
14188,14,2,760.9,2.70805020110221,1.0986122886681098,6.635815313478964,3,Emerging Loyal
14189,31,6,1798.37,3.4657359027997265,1.9459101490553128,7.49519188261996,1,High-Value Loyal
14191,20,1,150.32,3.044522437723423,0.6931471805599453,5.019396799764828,0,Inactive
14193,69,1,422.54,4.248495242049359,0.6931471805599453,6.048647960635436,0,Inactive
14194,9,6,2737.26,2.302585092994046,1.9459101490553128,7.915077961164685,1,High-Value Loyal
14195,1,2,1012.0,0.6931471805599453,1.0986122886681098,6.920671504248683,3,Emerging Loyal
